type,player_numbers,score,individual,shared_score,involvement_ratio,contributed_individual_score,contributed_shared_score,importance,coherence,freshness,nonmonotone
BayesTreeBeamMedium,10,0.40,0.06,0.34,1.00,0.60,0.34,0.66,-0.32,0.00,0.00
